VarName;RhoReference;RhoEstimated;k;N;k_N;Smaup;reject
SAR1;0.9;0.882720541;128;20;0.32;0.139300195;0
SAR1;0.9;0.933786266;125;20;0.3125;0.124535281;0
SAR1;0.9;0.942368193;6;20;0.015;0.692376728;1
SAR1;0.9;0.875326889;23;20;0.0575;0.442446233;1
SAR1;0.9;0.919477427;154;20;0.385;0.104521759;0
SAR1;0.9;0.842458504;29;20;0.0725;0.4215532;1
SAR1;0.9;0.908459656;17;20;0.0425;0.481554789;1
SAR1;0.9;0.887329388;47;20;0.1175;0.277310961;0
SAR1;0.9;0.942589992;178;20;0.445;0.081797386;0
SAR1;0.9;0.82666649;33;20;0.0825;0.407605374;1
SAR1;0.9;0.902319888;206;20;0.515;0.067831108;0
SAR1;0.9;0.902102101;36;20;0.09;0.314223108;1
SAR1;0.9;0.915645706;21;20;0.0525;0.421055538;1
SAR1;0.9;0.898629876;9;20;0.0225;0.645681343;1
SAR1;0.9;0.935978425;119;20;0.2975;0.128921836;0
SAR1;0.9;0.909060013;142;20;0.355;0.117466652;0
SAR1;0.9;0.898269326;33;20;0.0825;0.335763295;1
SAR1;0.9;0.911807028;15;20;0.0375;0.509533265;1
SAR1;0.9;0.904918256;8;20;0.02;0.665359937;1
SAR1;0.9;0.859762851;6;20;0.015;0.751025904;1
